request_id,position,item_id,score,reason_code
90,7,1074,0.568516,similar_items
90,8,170,0.430091,similar_items
90,9,240,0.318875,similar_items
90,10,1164,0.219028,popular
91,1,855,0.865736,similar_items
91,2,579,0.735441,popular
91,3,790,0.727680,complementary
91,4,730,0.727094,popular
91,5,940,0.711864,new_arrival
91,6,229,0.601209,similar_items
91,7,187,0.562024,popular
91,8,155,0.490508,price_drop
91,9,30,0.341062,similar_items
91,10,295,0.244400,price_drop
92,1,280,0.844500,complementary
92,2,485,0.784680,similar_items
92,3,411,0.771831,price_drop
92,4,61,0.717284,similar_items
92,5,772,0.672086,price_drop
92,6,281,0.641312,popular
92,7,866,0.623666,complementary
92,8,1168,0.577734,popular
92,9,177,0.450621,price_drop
92,10,466,0.135378,complementary
93,1,1051,0.709526,popular
93,2,970,0.704859,popular
93,3,769,0.541366,similar_items
93,4,204,0.492148,popular
93,5,551,0.399059,similar_items
93,6,875,0.352410,new_arrival
93,7,978,0.344539,similar_items
93,8,236,0.281061,price_drop
93,9,421,0.106737,popular
93,10,128,0.083356,similar_items
94,1,1104,0.828672,similar_items
94,2,504,0.813792,complementary
94,3,377,0.804293,similar_items
94,4,107,0.711985,price_drop
94,5,944,0.668395,similar_items
94,6,422,0.643185,similar_items
94,7,631,0.435795,similar_items
94,8,1107,0.298936,popular
94,9,312,0.231164,similar_items
94,10,798,0.163767,popular
95,1,248,0.742600,popular
95,2,417,0.732648,similar_items
95,3,26,0.603933,similar_items
95,4,943,0.553835,popular
95,5,81,0.338332,popular
95,6,473,0.272295,popular
95,7,608,0.241310,price_drop
95,8,471,0.237282,complementary
95,9,47,0.174685,similar_items
95,10,1092,0.163652,price_drop
96,1,762,0.970497,similar_items
96,2,538,0.946417,similar_items
96,3,479,0.926567,similar_items
96,4,734,0.769400,price_drop
96,5,1077,0.582022,popular
96,6,387,0.558654,similar_items
96,7,52,0.549692,similar_items
96,8,684,0.491493,similar_items
96,9,608,0.340789,similar_items
96,10,256,0.074482,similar_items
97,1,538,0.710845,price_drop
97,2,728,0.644202,complementary
97,3,1163,0.597716,complementary
97,4,776,0.462588,popular
97,5,1072,0.422364,new_arrival
97,6,1048,0.409188,new_arrival
97,7,59,0.294529,price_drop
97,8,1075,0.224762,price_drop
97,9,62,0.120859,popular
97,10,756,0.097981,similar_items
98,1,957,0.781796,popular
98,2,1169,0.727040,similar_items
98,3,192,0.706666,similar_items
98,4,284,0.642986,new_arrival
98,5,809,0.627004,price_drop
98,6,493,0.621914,price_drop
98,7,658,0.407272,popular
98,8,862,0.324899,similar_items
98,9,176,0.308737,complementary
98,10,609,0.086390,similar_items
99,1,228,0.958807,complementary
99,2,404,0.945800,similar_items
99,3,10,0.829167,price_drop
99,4,860,0.731255,price_drop
99,5,631,0.558933,similar_items
99,6,994,0.396171,complementary
99,7,1133,0.286983,price_drop
99,8,1055,0.242207,similar_items
99,9,676,0.193946,complementary
99,10,318,0.164245,popular
100,1,885,0.931118,popular
100,2,1004,0.699004,similar_items
100,3,1061,0.633043,popular
100,4,288,0.554217,popular
100,5,488,0.466764,new_arrival
100,6,158,0.427877,complementary
100,7,706,0.334064,new_arrival
100,8,998,0.233642,complementary
100,9,808,0.165786,similar_items
100,10,557,0.078451,price_drop
101,1,521,0.865436,new_arrival
101,2,620,0.535725,popular
101,3,8,0.391478,similar_items
101,4,472,0.334545,complementary
101,5,692,0.286202,popular
101,6,895,0.278773,popular
101,7,194,0.214727,popular
101,8,60,0.158484,similar_items
101,9,385,0.141865,similar_items
101,10,310,0.140257,similar_items
102,1,185,0.878807,similar_items
102,2,1121,0.877565,price_drop
102,3,763,0.860037,similar_items
102,4,224,0.757315,popular
102,5,317,0.684785,price_drop
102,6,301,0.642526,price_drop
102,7,988,0.636798,complementary
102,8,330,0.601343,popular
102,9,383,0.560882,complementary
102,10,460,0.116856,similar_items
103,1,419,0.976836,popular
103,2,866,0.688868,similar_items
103,3,1012,0.677395,complementary
103,4,711,0.673660,popular
103,5,303,0.611759,popular
103,6,625,0.437770,similar_items
103,7,1170,0.412843,complementary
103,8,984,0.200281,popular
103,9,155,0.151155,complementary
103,10,229,0.143455,new_arrival
104,1,665,0.919645,popular
104,2,717,0.864581,similar_items
104,3,753,0.714990,price_drop
104,4,591,0.714743,new_arrival
104,5,495,0.618931,similar_items
104,6,609,0.594256,popular
104,7,909,0.459673,popular
104,8,1050,0.313342,similar_items
104,9,6,0.239982,popular
104,10,829,0.193589,new_arrival
105,1,317,0.953030,price_drop
105,2,25,0.942143,similar_items
105,3,81,0.909462,price_drop
105,4,324,0.705722,price_drop
105,5,1162,0.636401,similar_items
105,6,593,0.481227,popular
105,7,620,0.468938,price_drop
105,8,1035,0.403223,similar_items
105,9,239,0.218987,price_drop
105,10,407,0.206111,popular
106,1,876,0.800826,popular
106,2,1129,0.793051,complementary
106,3,454,0.787464,similar_items
106,4,40,0.778850,similar_items
106,5,868,0.713125,complementary
106,6,4,0.695582,popular
106,7,942,0.502701,price_drop
106,8,270,0.341669,similar_items
106,9,130,0.298725,price_drop
106,10,28,0.194363,new_arrival
107,1,424,0.958006,similar_items
107,2,287,0.895285,popular
107,3,133,0.697576,similar_items
107,4,98,0.547155,similar_items
107,5,620,0.394021,similar_items
107,6,310,0.286337,similar_items
107,7,767,0.246496,complementary
107,8,1025,0.215726,complementary
107,9,967,0.198913,similar_items
107,10,641,0.085494,similar_items
108,1,215,0.926123,similar_items
108,2,663,0.813851,similar_items
108,3,338,0.809563,similar_items
108,4,592,0.649458,price_drop
108,5,182,0.608387,popular
108,6,633,0.554172,price_drop
108,7,261,0.439004,complementary
108,8,101,0.353448,complementary
108,9,405,0.307519,similar_items
108,10,788,0.109095,complementary
109,1,333,0.885189,price_drop
109,2,186,0.829475,popular
109,3,91,0.697768,complementary
109,4,53,0.675609,similar_items
109,5,245,0.645965,similar_items
109,6,118,0.499048,new_arrival
109,7,1129,0.323133,price_drop
109,8,309,0.291907,new_arrival
109,9,272,0.235359,price_drop
109,10,1125,0.083672,similar_items
110,1,966,0.984757,similar_items
110,2,59,0.899027,popular
110,3,1044,0.832206,popular
110,4,62,0.651215,price_drop
110,5,1163,0.408949,similar_items
110,6,657,0.317543,complementary
110,7,692,0.217148,similar_items
110,8,1049,0.208908,similar_items
110,9,327,0.142687,similar_items
110,10,1072,0.117857,similar_items
111,1,1051,0.787151,similar_items
111,2,390,0.751065,popular
111,3,11,0.750766,new_arrival
111,4,1099,0.744252,popular
111,5,551,0.623217,new_arrival
111,6,1133,0.618685,complementary
111,7,971,0.574623,popular
111,8,487,0.572359,similar_items
111,9,144,0.539149,similar_items
111,10,703,0.330640,similar_items
112,1,769,0.989852,similar_items
112,2,933,0.987912,new_arrival
112,3,545,0.838706,similar_items
112,4,93,0.763625,similar_items
112,5,182,0.611914,price_drop
112,6,1036,0.547653,similar_items
112,7,1160,0.443037,popular
112,8,137,0.356835,popular
112,9,38,0.268618,similar_items
112,10,544,0.220708,similar_items
113,1,714,0.904325,similar_items
113,2,953,0.806066,popular
113,3,766,0.766764,complementary
113,4,538,0.713593,new_arrival
113,5,216,0.649290,complementary
113,6,337,0.614452,similar_items
113,7,781,0.578020,similar_items
113,8,961,0.413970,similar_items
113,9,39,0.093837,popular
113,10,1114,0.080476,complementary
114,1,1106,0.834831,complementary
114,2,25,0.780505,popular
114,3,111,0.728164,new_arrival
114,4,126,0.537254,similar_items
114,5,1000,0.473161,popular
114,6,969,0.403131,similar_items
114,7,1078,0.384691,popular
114,8,675,0.318525,popular
114,9,616,0.251331,similar_items
114,10,240,0.107402,new_arrival
115,1,1137,0.902495,similar_items
115,2,621,0.771369,new_arrival
115,3,1199,0.704587,similar_items
115,4,537,0.662976,complementary
115,5,492,0.565188,similar_items
115,6,121,0.557266,popular
115,7,475,0.470877,popular
115,8,759,0.323789,new_arrival
115,9,150,0.223027,similar_items
115,10,851,0.151044,price_drop
116,1,598,0.904155,price_drop
116,2,517,0.882936,price_drop
116,3,685,0.845492,similar_items
116,4,605,0.823189,price_drop
116,5,815,0.688007,similar_items
116,6,897,0.209843,price_drop
116,7,114,0.181621,popular
116,8,792,0.144465,similar_items
116,9,495,0.115243,price_drop
116,10,80,0.099609,popular
117,1,52,0.904687,price_drop
117,2,1049,0.897992,price_drop
117,3,69,0.807382,similar_items
117,4,1108,0.802600,popular
117,5,183,0.802595,similar_items
117,6,14,0.749258,similar_items
117,7,194,0.696416,similar_items
117,8,780,0.585515,new_arrival
117,9,133,0.428511,similar_items
117,10,1027,0.145512,complementary
118,1,994,0.977685,similar_items
118,2,504,0.958405,popular
118,3,739,0.922936,popular
118,4,405,0.862663,similar_items
118,5,798,0.845461,popular
118,6,107,0.671387,price_drop
118,7,454,0.650092,similar_items
118,8,318,0.329118,price_drop
118,9,850,0.217780,popular
118,10,180,0.150640,popular
119,1,422,0.864617,similar_items
119,2,80,0.851435,price_drop
119,3,648,0.821680,similar_items
119,4,798,0.741904,similar_items
119,5,915,0.612518,similar_items
119,6,312,0.602519,similar_items
119,7,854,0.544092,similar_items
119,8,739,0.514642,price_drop
119,9,994,0.475259,popular
119,10,17,0.361351,popular
120,1,806,0.857902,similar_items
120,2,882,0.809320,complementary
120,3,477,0.655115,similar_items
120,4,221,0.631705,popular
120,5,884,0.615565,popular
120,6,325,0.492493,similar_items
120,7,476,0.321742,complementary
120,8,1156,0.114307,popular
120,9,872,0.109944,similar_items
120,10,961,0.108928,complementary
121,1,754,0.866207,similar_items
121,2,993,0.804170,similar_items
121,3,728,0.760494,similar_items
121,4,413,0.656384,popular
121,5,608,0.653923,price_drop
121,6,142,0.617037,complementary
121,7,494,0.500847,complementary
121,8,636,0.460553,similar_items
121,9,79,0.458155,complementary
121,10,590,0.134708,similar_items
122,1,1125,0.949986,price_drop
122,2,1143,0.927798,popular
122,3,1021,0.871425,price_drop
122,4,1129,0.733793,similar_items
122,5,537,0.607721,popular
122,6,575,0.534623,similar_items
122,7,592,0.497639,popular
122,8,4,0.205969,complementary
122,9,260,0.114030,popular
122,10,454,0.072025,popular
123,1,65,0.978744,popular
123,2,551,0.896763,complementary
123,3,222,0.807792,complementary
123,4,296,0.649571,similar_items
123,5,1046,0.645198,new_arrival
123,6,236,0.609491,popular
123,7,559,0.544316,similar_items
123,8,146,0.483173,complementary
123,9,243,0.433415,popular
123,10,919,0.163472,popular
124,1,339,0.949385,similar_items
124,2,692,0.934828,complementary
124,3,690,0.907459,popular
124,4,51,0.631768,complementary
124,5,360,0.618273,similar_items
124,6,436,0.566865,similar_items
124,7,525,0.519993,complementary
124,8,16,0.478116,similar_items
124,9,810,0.254812,similar_items
124,10,98,0.215963,popular
125,1,982,0.815288,complementary
125,2,147,0.629919,similar_items
125,3,657,0.535723,popular
125,4,793,0.448749,similar_items
125,5,564,0.411007,complementary
125,6,1132,0.254086,similar_items
125,7,441,0.227546,similar_items
125,8,733,0.193977,price_drop
125,9,538,0.095160,similar_items
125,10,1069,0.084084,popular
126,1,1019,0.983074,similar_items
126,2,901,0.822926,popular
126,3,126,0.787503,complementary
126,4,278,0.647418,popular
126,5,1074,0.584862,new_arrival
126,6,888,0.480676,price_drop
126,7,240,0.333122,similar_items
126,8,710,0.282446,similar_items
126,9,19,0.262014,complementary
126,10,141,0.238694,similar_items
127,1,226,0.733349,similar_items
127,2,804,0.665455,similar_items
127,3,753,0.649868,new_arrival
127,4,625,0.588487,new_arrival
127,5,684,0.547331,popular
127,6,714,0.535446,popular
127,7,322,0.461151,similar_items
127,8,139,0.460919,similar_items
127,9,1113,0.416536,popular
127,10,899,0.205154,popular
128,1,107,0.895185,popular
128,2,70,0.775272,similar_items
128,3,851,0.772545,similar_items
128,4,1016,0.679941,similar_items
128,5,827,0.672848,popular
128,6,588,0.655330,popular
128,7,271,0.437522,complementary
128,8,280,0.430323,similar_items
128,9,383,0.250590,similar_items
128,10,304,0.233090,price_drop
129,1,530,0.971005,price_drop
129,2,650,0.967008,popular
129,3,1042,0.942625,popular
129,4,47,0.882565,popular
129,5,263,0.866142,similar_items
129,6,1058,0.749174,similar_items
129,7,1161,0.530808,similar_items
129,8,26,0.450206,similar_items
129,9,1044,0.402086,complementary
129,10,1162,0.199770,price_drop
130,1,801,0.980490,complementary
130,2,1173,0.890132,similar_items
130,3,908,0.776619,similar_items
130,4,920,0.736854,similar_items
130,5,242,0.632048,new_arrival
130,6,1106,0.531331,similar_items
130,7,220,0.493374,popular
130,8,123,0.401817,price_drop
130,9,207,0.385051,similar_items
130,10,41,0.264400,new_arrival
131,1,56,0.837986,complementary
131,2,448,0.556632,price_drop
131,3,789,0.499862,similar_items
131,4,548,0.420504,popular
131,5,165,0.418917,price_drop
131,6,836,0.267219,complementary
131,7,1189,0.218981,price_drop
131,8,724,0.162399,similar_items
131,9,164,0.125633,popular
131,10,77,0.105289,similar_items
132,1,231,0.948618,popular
132,2,1048,0.872029,similar_items
132,3,340,0.831880,popular
132,4,32,0.781815,price_drop
132,5,805,0.763599,complementary
132,6,700,0.728829,complementary
132,7,996,0.721346,similar_items
132,8,733,0.564498,new_arrival
132,9,793,0.177945,price_drop
132,10,292,0.106212,similar_items
133,1,266,0.968739,popular
133,2,1168,0.893155,price_drop
133,3,686,0.858702,new_arrival
133,4,14,0.751956,popular
133,5,779,0.715348,new_arrival
133,6,451,0.581672,price_drop
133,7,326,0.527182,new_arrival
133,8,185,0.371946,similar_items
133,9,144,0.272660,popular
133,10,772,0.161920,complementary
134,1,330,0.957955,similar_items
134,2,572,0.757425,similar_items
134,3,1084,0.523141,similar_items
134,4,754,0.448098,new_arrival
134,5,203,0.447100,similar_items
134,6,1149,0.298643,similar_items
134,7,52,0.284101,complementary
134,8,35,0.267443,popular
134,9,325,0.170746,popular
134,10,593,0.120665,price_drop
135,1,886,0.903922,popular
135,2,753,0.804077,similar_items
135,3,105,0.727975,similar_items
135,4,243,0.651983,similar_items
135,5,930,0.648344,new_arrival
135,6,880,0.644789,popular
135,7,37,0.595076,new_arrival
135,8,132,0.592360,popular
135,9,169,0.118675,similar_items
135,10,871,0.079915,complementary
136,1,27,0.870435,popular
136,2,895,0.810909,similar_items
136,3,612,0.782309,similar_items
136,4,969,0.723342,popular
136,5,473,0.658973,similar_items
136,6,1161,0.606208,popular
136,7,248,0.449549,similar_items
136,8,737,0.439359,popular
136,9,26,0.348180,popular
136,10,51,0.292321,complementary
137,1,7,0.936858,similar_items
137,2,16,0.851749,complementary
137,3,49,0.810593,similar_items
137,4,73,0.741151,popular
137,5,351,0.678541,similar_items
137,6,345,0.621341,popular
137,7,597,0.338997,similar_items
137,8,13,0.333256,complementary
137,9,481,0.184469,new_arrival
137,10,679,0.164663,price_drop
138,1,577,0.831925,new_arrival
138,2,919,0.729198,similar_items
138,3,564,0.608388,new_arrival
138,4,402,0.581809,similar_items
138,5,1101,0.524052,popular
138,6,213,0.510031,price_drop
138,7,750,0.444168,price_drop
138,8,369,0.383247,complementary
138,9,629,0.306239,similar_items
138,10,936,0.167087,similar_items
139,1,242,0.987842,popular
139,2,81,0.723391,popular
139,3,805,0.616936,price_drop
139,4,1070,0.591342,similar_items
139,5,530,0.518152,similar_items
139,6,943,0.484569,similar_items
139,7,572,0.440207,similar_items
139,8,263,0.351765,similar_items
139,9,650,0.241715,popular
139,10,26,0.099409,popular
140,1,781,0.938408,complementary
140,2,898,0.787912,similar_items
140,3,645,0.733439,popular
140,4,784,0.570597,popular
140,5,578,0.534056,similar_items
140,6,527,0.419666,similar_items
140,7,39,0.405043,popular
140,8,168,0.117856,similar_items
140,9,649,0.077888,similar_items
140,10,1151,0.077761,complementary
141,1,949,0.922267,popular
141,2,1087,0.706976,popular
141,3,1103,0.689054,popular
141,4,1105,0.610032,popular
141,5,341,0.359287,similar_items
141,6,673,0.267675,new_arrival
141,7,553,0.213637,popular
141,8,694,0.170003,popular
141,9,191,0.158458,similar_items
141,10,115,0.094596,similar_items
142,1,268,0.953980,similar_items
142,2,10,0.831806,complementary
142,3,804,0.799141,popular
142,4,983,0.623752,popular
142,5,886,0.521031,popular
142,6,889,0.465411,similar_items
142,7,785,0.300055,popular
142,8,201,0.172465,similar_items
142,9,417,0.104162,popular
142,10,76,0.082848,popular
143,1,144,0.756423,similar_items
143,2,466,0.742420,popular
143,3,703,0.689521,new_arrival
143,4,511,0.560380,popular
143,5,970,0.364823,similar_items
143,6,283,0.342481,similar_items
143,7,935,0.323576,complementary
143,8,390,0.319183,popular
143,9,421,0.182690,similar_items
143,10,222,0.083682,similar_items
144,1,37,0.928234,similar_items
144,2,683,0.914145,popular
144,3,769,0.832846,new_arrival
144,4,730,0.760090,complementary
144,5,325,0.704914,complementary
144,6,671,0.688228,price_drop
144,7,511,0.649394,complementary
144,8,122,0.592106,similar_items
144,9,419,0.550697,price_drop
144,10,1099,0.146051,price_drop
145,1,639,0.780764,similar_items
