user_id,updated_at,category_counts,brand_counts,avg_check,last_k_items,last_active_ts
414,2026-02-26T04:56:17+00:00,"{""12"":42,""14"":155,""18"":152,""2"":150,""3"":80,""8"":76}","{""Brisk"":48,""CleverBee"":98,""Neonix"":81,""NordLine"":12,""Vertex"":113}",22396.62,"[292,353,796,368,637,140,1175,1069]",2026-02-22T22:07:31+00:00
415,2026-01-14T12:31:05+00:00,"{""1"":68,""16"":151,""17"":47,""21"":53,""3"":150,""9"":67}","{""CleverBee"":12,""Foxly"":96,""Lumen"":69,""NordLine"":108,""Optima"":26,""TrueSound"":91}",47159.45,"[882,452,968,992,1083,781,71,948,561,681]",2026-02-17T14:37:59+00:00
416,2025-12-23T01:40:10+00:00,"{""10"":23,""13"":47,""15"":71,""3"":39,""4"":86}","{""Lumen"":56,""Neonix"":44,""NordLine"":23,""PixelWay"":32,""Rivex"":27,""SilverBox"":88}",8309.66,"[151,1008,976,251,1040,836,1102,734,556,398,328]",2026-02-09T05:53:41+00:00
417,2026-02-18T12:21:16+00:00,"{""15"":51,""19"":69,""9"":109}","{""CleverBee"":23,""Futura"":29,""PrimeTech"":103,""SilverBox"":42}",51979.09,"[111,700,1004,1026,658,275]",2026-02-21T07:46:57+00:00
418,2026-01-13T11:19:22+00:00,"{""1"":87,""11"":124,""15"":41,""21"":90,""23"":72,""8"":103,""9"":61}","{""CleverBee"":51,""Neonix"":86,""NordLine"":72,""Rivex"":19,""SilverBox"":10}",,"[1009,936,422,450,369,209]",2026-02-08T18:24:53+00:00
419,2025-12-17T07:20:49+00:00,"{""16"":150,""17"":23,""3"":88,""6"":116,""7"":5,""9"":44}","{""HomeArt"":44,""NordLine"":81,""PixelWay"":110,""PrimeTech"":8}",8492.07,"[735,322,475,709,980,787,279,769]",2026-01-23T10:35:10+00:00
420,2026-01-14T17:13:30+00:00,"{""1"":15,""10"":46,""11"":23,""13"":125,""18"":4,""21"":151}","{""Aster"":82,""Brisk"":7,""Crafto"":5,""Foxly"":46,""TrueSound"":33}",43212.48,"[1084,745,75,1110,297,635]",2026-01-21T14:25:00+00:00
421,2025-12-21T19:52:18+00:00,"{""14"":70,""15"":118,""16"":70,""3"":137,""6"":87}","{""CleverBee"":103,""Lumen"":117,""MobiPro"":80,""PrimeTech"":2}",,"[936,524,512,547,609,797]",2026-02-15T11:51:04+00:00
422,2025-12-09T06:39:02+00:00,"{""10"":144,""16"":135,""19"":65,""20"":58,""5"":103}","{""AquaLeaf"":80,""Neonix"":2,""Terra"":18}",,"[433,102,468,569,769,137]",2026-02-12T22:15:22+00:00
423,2026-01-22T20:27:07+00:00,"{""13"":82,""4"":141,""6"":52}","{""Lumen"":93,""Neonix"":61,""Rivex"":54}",61415.80,"[668,1079,461,850,113,356,421,310,164]",2026-02-06T01:47:24+00:00
424,2026-01-12T17:02:03+00:00,"{""16"":43,""19"":104,""22"":61}","{""SilverBox"":99,""Smarton"":3,""Vertex"":20}",,"[445,614,35,764,912,482,669,417]",2026-01-20T03:50:07+00:00
425,2025-12-05T11:14:04+00:00,"{""1"":88,""12"":132,""14"":104,""18"":89,""2"":144,""20"":30}","{""AquaLeaf"":37,""MobiPro"":13,""UrbanFit"":27}",61479.00,"[631,324,503,144,49,710,639,558]",2026-01-21T06:10:00+00:00
426,2026-02-26T00:50:10+00:00,"{""11"":135,""14"":90,""21"":90,""22"":120}","{""Aster"":16,""Orion"":16,""PrimeTech"":90,""Rivex"":60,""Volna"":21}",55764.20,"[1200,665,302,1150,726,108,950,835,867]",2026-03-02T06:06:55+00:00
427,2026-02-08T23:50:50+00:00,"{""13"":160,""16"":49,""18"":71,""2"":46,""20"":22,""22"":141,""23"":62}","{""Orion"":80,""PixelWay"":46,""PrimeTech"":113}",33922.16,"[982,272,179,731,759,429,776,505,1075,611,172,97]",2026-02-25T09:21:09+00:00
428,2025-12-20T21:46:56+00:00,"{""13"":8,""20"":146,""3"":23}","{""Crafto"":41,""MobiPro"":103,""Optima"":64,""TrueSound"":103,""UrbanFit"":77,""Volna"":56}",34562.57,"[1052,663,1198,42,48,445,327,1086,972,981,115]",2025-12-27T09:13:13+00:00
429,2026-01-24T19:01:44+00:00,"{""17"":52,""2"":147,""4"":129}","{""Futura"":11,""MobiPro"":99,""TrueSound"":97,""Volna"":69}",61870.37,"[375,734,551,618,773,146,1114,191,955,1156,622,166]",2026-02-07T16:07:25+00:00
430,2026-01-13T09:52:11+00:00,"{""17"":54,""2"":71,""3"":69,""4"":7,""5"":85,""8"":97}","{""Crafto"":116,""Foxly"":22,""Lumen"":20,""Neonix"":84,""Orion"":78}",,"[640,412,1020,183,820,540,240,367,17]",2026-01-17T17:13:31+00:00
431,2025-12-17T11:15:34+00:00,"{""10"":144,""13"":134,""15"":59,""2"":118}","{""Brisk"":75,""HomeArt"":94,""Optima"":93,""Orion"":37,""PixelWay"":50,""Vertex"":38}",24643.17,"[50,357,473,680,206,946,644,733,896,474,785]",2025-12-16T14:23:46+00:00
432,2026-01-11T11:03:46+00:00,"{""10"":51,""13"":121,""23"":25,""5"":112}","{""CleverBee"":110,""Optima"":91,""PixelWay"":35,""PrimeTech"":57,""Volna"":90}",14679.53,"[701,154,454,366,706,48]",2026-01-24T05:26:37+00:00
433,2026-02-28T13:16:09+00:00,"{""1"":36,""11"":95,""6"":132}","{""CleverBee"":104,""NordLine"":80,""Optima"":104,""PixelWay"":12,""Vertex"":89}",,"[698,844,874,595,1092,422,593,250]",2026-03-01T04:46:19+00:00
434,2025-12-10T06:08:27+00:00,"{""12"":10,""16"":28,""17"":134,""21"":34,""23"":63,""7"":154}","{""CleverBee"":105,""Crafto"":56,""Lira"":58,""Lumen"":20,""NordLine"":78}",30798.68,"[715,753,638,1098,829,547,1008,598,90,226]",2026-03-02T01:39:19+00:00
435,2026-02-07T09:06:33+00:00,"{""15"":154,""17"":57,""18"":149,""2"":145,""4"":108}","{""CleverBee"":77,""MobiPro"":115,""Optima"":22,""PrimeTech"":84}",,"[972,55,217,634,719,566]",2026-02-23T23:31:06+00:00
436,2026-01-11T22:16:33+00:00,"{""12"":110,""14"":5,""17"":116,""2"":8,""20"":97,""23"":133,""8"":43}","{""Futura"":4,""Lira"":66,""Rivex"":26}",,"[612,1057,979,330,265]",2026-02-06T11:38:33+00:00
437,2026-01-28T00:52:39+00:00,"{""14"":11,""17"":116,""24"":140}","{""Brisk"":17,""Foxly"":34,""Lumen"":106}",30577.88,"[964,201,1087,361,260,253,769]",2026-02-13T01:24:00+00:00
438,2025-12-16T19:29:15+00:00,"{""15"":25,""16"":5,""19"":100,""21"":54,""24"":90,""6"":116}","{""Crafto"":75,""Lira"":21,""MobiPro"":88,""Terra"":22,""UrbanFit"":63,""Volna"":116}",41168.60,"[1039,386,38,115,308,249]",2025-12-28T06:55:52+00:00
439,2025-12-06T06:56:03+00:00,"{""13"":146,""17"":14,""2"":17,""24"":27,""4"":94,""8"":156}","{""HomeArt"":42,""Lira"":26,""Smarton"":46,""UrbanFit"":56}",42566.44,"[823,1174,144,573,954,351,1073]",2026-02-16T10:37:39+00:00
440,2026-01-18T11:54:10+00:00,"{""14"":62,""16"":122,""18"":108,""23"":16,""6"":47}","{""AquaLeaf"":84,""PrimeTech"":99}",15747.94,"[540,706,434,920,665,1073,282,805,517,48,1083]",2026-02-05T16:47:36+00:00
441,2026-02-05T14:56:57+00:00,"{""1"":9,""11"":85,""17"":37,""19"":148,""3"":108,""7"":158}","{""Optima"":47,""Rivex"":94,""Volna"":84}",19893.11,"[67,950,1062,515,358]",
442,2026-01-26T04:28:38+00:00,"{""13"":26,""14"":81,""20"":57,""22"":45,""3"":72,""4"":53}","{""Lumen"":78,""Neonix"":18}",49526.42,"[119,1027,935,436,969,576,1076,238,291,855]",2026-01-21T16:15:44+00:00
443,2026-02-06T13:08:44+00:00,"{""17"":41,""5"":127,""8"":47}","{""Brisk"":120,""Foxly"":37,""NordLine"":36,""PrimeTech"":115,""Smarton"":98,""Vertex"":68}",,"[259,879,557,152,1118]",2026-02-14T16:59:49+00:00
444,2026-02-08T15:51:10+00:00,"{""10"":58,""14"":64,""21"":154,""5"":51,""9"":118}","{""Crafto"":52,""Optima"":81,""Vertex"":108}",21768.30,"[154,509,1011,956,908,433]",2026-02-05T19:26:26+00:00
445,2026-02-13T02:20:15+00:00,"{""17"":6,""3"":60,""7"":73}","{""Brisk"":111,""HomeArt"":44,""Optima"":32}",36104.03,"[270,1088,1193,403,402,844,794]",2026-02-27T12:02:42+00:00
446,2025-12-17T02:51:10+00:00,"{""1"":89,""14"":145,""16"":53,""19"":22,""24"":156,""9"":92}","{""AquaLeaf"":40,""Futura"":53,""Rivex"":108,""Terra"":114}",6407.77,"[210,980,865,812,845,215,474,87,416,95,386]",2025-12-16T00:58:31+00:00
447,2026-01-27T20:46:00+00:00,"{""1"":12,""15"":144,""20"":43,""21"":92,""22"":62,""6"":153,""7"":19}","{""AquaLeaf"":23,""Aster"":11,""MobiPro"":111,""Vertex"":115}",57187.55,"[603,63,750,486,551,1176,1149,212,558,996,692,162]",2026-02-05T18:41:44+00:00
448,2025-12-16T15:47:25+00:00,"{""10"":40,""23"":81,""5"":150,""6"":104}","{""Aster"":21,""Optima"":52,""Terra"":15,""Vertex"":47}",,"[650,362,41,720,307]",2026-02-15T08:35:57+00:00
449,2026-02-07T21:21:50+00:00,"{""11"":57,""16"":125,""19"":74,""21"":15,""24"":33,""3"":6,""4"":136}","{""Foxly"":9,""Futura"":57,""Neonix"":118,""Optima"":91,""Orion"":14,""PixelWay"":63}",,"[363,1100,620,717,974,186,487,588,395]",2026-02-04T08:23:53+00:00
450,2025-12-30T03:44:35+00:00,"{""2"":57,""21"":154,""5"":23}","{""Lumen"":9,""Neonix"":15,""Terra"":45}",,"[1041,877,1183,101,386,472,460,946,712]",2026-01-02T08:21:57+00:00
451,2025-12-14T18:47:15+00:00,"{""10"":110,""11"":139,""12"":65,""17"":18,""23"":136,""7"":11}","{""NordLine"":48,""Orion"":38,""PixelWay"":16}",7813.24,"[783,412,248,831,1083]",
452,2026-02-20T01:30:57+00:00,"{""13"":7,""14"":108,""16"":29,""19"":53,""21"":113,""5"":131,""8"":89}","{""Foxly"":77,""MobiPro"":16,""Vertex"":71}",29307.60,"[999,852,1078,660,946,43,451,560,402,966,957,1000]",2026-02-23T21:14:30+00:00
453,2026-01-18T12:38:57+00:00,"{""20"":126,""23"":144,""3"":77,""9"":18}","{""Crafto"":31,""Lumen"":31,""NordLine"":3,""TrueSound"":13}",18755.17,"[1179,903,50,1062,570,15,75,345]",2026-02-24T08:18:43+00:00
454,2025-12-09T00:14:42+00:00,"{""12"":79,""15"":47,""22"":117,""3"":87,""4"":133,""5"":118}","{""Crafto"":101,""Neonix"":84,""PrimeTech"":111,""Vertex"":68}",28104.12,"[1096,233,34,732,731,851,1174,775,1175,766]",2025-12-16T09:17:58+00:00
455,2026-01-17T18:21:17+00:00,"{""11"":40,""13"":5,""2"":13,""20"":141,""3"":91,""6"":18,""7"":132}","{""Brisk"":81,""Foxly"":7,""PixelWay"":53,""Vertex"":37}",,"[909,1137,25,1168,68,602,408,831,1134,1090]",2026-01-23T19:00:14+00:00
456,2026-02-19T12:10:35+00:00,"{""23"":75,""4"":90,""6"":69,""8"":41}","{""Aster"":52,""Brisk"":113,""Lira"":10,""PrimeTech"":111,""Rivex"":56,""Vertex"":65}",26557.26,"[251,760,297,1177,344,145,670,318,29,825,656,64]",
457,2026-01-24T11:08:15+00:00,"{""1"":88,""12"":83,""13"":39,""18"":58,""24"":55}","{""Foxly"":3,""Futura"":17,""TrueSound"":39,""UrbanFit"":36}",36579.64,"[613,63,388,989,351,850,498,243]",2026-02-20T11:58:52+00:00
458,2025-12-13T20:01:47+00:00,"{""13"":70,""15"":153,""16"":19}","{""Brisk"":18,""Futura"":73,""MobiPro"":119,""PixelWay"":3,""Volna"":41}",19495.13,"[238,983,947,749,956,208,1024,104,491]",2025-12-12T10:07:33+00:00
459,2026-01-20T13:41:41+00:00,"{""1"":115,""11"":54,""12"":39,""14"":125,""21"":43,""22"":108,""23"":37}","{""Crafto"":45,""Foxly"":40,""Lira"":111,""PixelWay"":47}",,"[202,460,317,1073,496,859,745,374,977,382]",2026-03-01T23:01:25+00:00
460,2025-12-27T17:44:25+00:00,"{""17"":78,""18"":32,""5"":29}","{""Brisk"":111,""Futura"":49,""Neonix"":29,""Orion"":16,""PrimeTech"":77}",57677.14,"[735,1050,148,1197,727,667,18,1063]",2026-01-19T23:32:29+00:00
461,2025-12-04T13:02:37+00:00,"{""21"":137,""22"":77,""23"":113}","{""HomeArt"":28,""Rivex"":54,""Smarton"":40,""UrbanFit"":104}",52621.45,"[106,625,1046,640,403,708,320,1001,637,122]",2026-01-22T05:55:40+00:00
462,2026-01-15T18:37:43+00:00,"{""10"":40,""12"":160,""16"":61,""19"":131,""24"":47}","{""Futura"":61,""HomeArt"":8,""PixelWay"":61,""PrimeTech"":102,""Rivex"":7}",4756.92,"[76,809,260,1069,300]",
463,2025-12-24T02:00:21+00:00,"{""2"":33,""20"":5,""24"":14,""4"":5,""8"":86,""9"":154}","{""Crafto"":102,""SilverBox"":93,""Terra"":102}",39727.53,"[402,231,935,704,501,1095,16]",
464,2026-02-27T20:17:07+00:00,"{""11"":124,""16"":5,""2"":75,""4"":130,""6"":135,""9"":134}","{""Brisk"":43,""Futura"":98,""Lira"":11}",,"[917,548,570,225,733]",2026-02-21T12:36:25+00:00
465,2026-03-01T23:49:24+00:00,"{""12"":22,""15"":41,""19"":26,""23"":89,""24"":42,""5"":71}","{""Foxly"":110,""PrimeTech"":47,""Terra"":75}",20385.20,"[1059,240,1180,613,1181,49,784]",2026-02-25T10:09:00+00:00
466,2025-12-12T16:07:12+00:00,"{""18"":79,""19"":146,""20"":137,""21"":146,""8"":133,""9"":75}","{""Aster"":23,""Optima"":70,""PrimeTech"":92,""Rivex"":107,""TrueSound"":87,""Vertex"":50}",20431.23,"[97,623,1076,844,780,457,939,1134,580,626,1094,891]",2026-01-07T04:20:54+00:00
467,2026-02-06T17:48:15+00:00,"{""13"":107,""14"":20,""16"":9,""17"":45,""18"":96,""2"":27,""23"":101}","{""AquaLeaf"":5,""Foxly"":73,""HomeArt"":42}",41275.78,"[309,298,456,212,874,303]",2026-02-02T13:37:40+00:00
468,2026-01-13T06:49:04+00:00,"{""15"":121,""17"":68,""23"":32,""24"":36}","{""CleverBee"":109,""Crafto"":83,""Foxly"":88,""PrimeTech"":94,""Terra"":65}",9103.65,"[827,660,333,1141,351,128]",2026-02-23T13:50:40+00:00
469,2026-02-16T23:45:49+00:00,"{""12"":13,""18"":55,""19"":101,""20"":137,""21"":149}","{""Brisk"":74,""Futura"":96,""Lira"":68}",58790.66,"[457,834,695,1128,935,948,808]",2026-02-16T13:26:56+00:00
470,2026-01-31T13:28:07+00:00,"{""1"":78,""11"":29,""16"":61,""18"":149,""19"":125,""22"":26,""3"":10}","{""Lumen"":4,""Optima"":22,""PrimeTech"":43}",60638.19,"[1090,612,115,185,537,390]",2026-02-26T00:21:02+00:00
471,2025-12-16T16:10:05+00:00,"{""19"":31,""24"":71,""5"":77}","{""Aster"":32,""Lira"":102,""Orion"":69,""PrimeTech"":91}",32452.74,"[41,51,320,1110,1001,1175]",2025-12-17T04:40:23+00:00
472,2026-01-16T19:22:00+00:00,"{""1"":104,""13"":57,""14"":44,""2"":37,""20"":139,""6"":54,""7"":80}","{""Crafto"":5,""Optima"":83,""Smarton"":89,""Terra"":9}",43087.54,"[223,938,75,406,851,712,271,1085,632,1192,95,412]",2026-02-23T22:27:11+00:00
473,2025-12-29T16:52:07+00:00,"{""18"":148,""19"":98,""2"":35,""20"":39,""22"":159,""5"":108}","{""Aster"":91,""Futura"":65,""HomeArt"":42,""NordLine"":82,""Smarton"":86}",19747.02,"[167,581,763,1027,28,766,760,1001,781,566]",2026-01-17T12:47:38+00:00
474,2025-12-06T22:45:33+00:00,"{""10"":106,""15"":117,""16"":65,""18"":31,""20"":68,""7"":100,""9"":11}","{""Aster"":33,""CleverBee"":22,""Crafto"":62,""MobiPro"":32,""TrueSound"":39}",20592.51,"[351,389,455,1118,296,748,1034,305]",2026-01-02T21:55:15+00:00
475,2026-01-11T21:23:54+00:00,"{""10"":64,""13"":55,""16"":109,""17"":22,""21"":54,""23"":70}","{""Crafto"":89,""HomeArt"":108,""Rivex"":78,""Vertex"":24}",,"[700,399,687,563,872,642,218,466,960,287]",2026-02-17T23:38:54+00:00
476,2026-02-05T10:31:16+00:00,"{""12"":139,""16"":55,""2"":24,""3"":22,""6"":25,""7"":59,""8"":31}","{""HomeArt"":26,""Lira"":7,""Optima"":117,""Orion"":10}",22541.33,"[115,170,512,824,643,437,263,100]",2026-02-13T22:37:42+00:00
477,2025-12-12T18:09:50+00:00,"{""20"":35,""23"":109,""7"":109}","{""Crafto"":19,""Foxly"":58,""Orion"":34}",47464.39,"[930,1036,956,538,335,989]",2026-02-27T15:49:27+00:00
478,2025-12-30T07:41:30+00:00,"{""13"":75,""19"":18,""4"":42}","{""Lumen"":58,""Vertex"":82,""Volna"":36}",13634.73,"[301,48,485,1030,1135,456,1152,80]",2026-01-09T16:23:56+00:00
479,2026-01-09T14:23:01+00:00,"{""15"":36,""16"":77,""2"":75,""21"":138,""6"":78,""9"":45}","{""Futura"":19,""MobiPro"":54,""PrimeTech"":88,""Terra"":9,""Vertex"":75}",2806.44,"[832,200,436,187,182,1035,505,614,557]",2026-02-07T22:33:49+00:00
480,2026-01-15T18:18:19+00:00,"{""11"":108,""15"":63,""17"":117,""3"":63,""5"":147,""6"":60}","{""CleverBee"":118,""Foxly"":11,""Lira"":22,""Rivex"":61,""UrbanFit"":50}",8830.67,"[852,96,469,702,780,331]",2026-02-15T09:46:09+00:00
481,2025-12-18T01:20:49+00:00,"{""18"":154,""19"":140,""4"":60}","{""CleverBee"":19,""Lira"":115,""PixelWay"":3}",,"[262,126,767,248,796,667,1164,381,1189]",2025-12-27T20:34:16+00:00
482,2026-02-07T00:10:13+00:00,"{""10"":19,""19"":106,""2"":36,""22"":158,""24"":83,""6"":108,""8"":10}","{""Aster"":2,""Brisk"":79,""MobiPro"":77,""Rivex"":108}",31328.74,"[622,271,616,180,960]",2026-02-12T00:42:14+00:00
483,2025-12-22T06:53:40+00:00,"{""12"":12,""5"":25,""8"":88,""9"":66}","{""Brisk"":47,""HomeArt"":76,""Neonix"":11,""SilverBox"":93,""Smarton"":102}",40488.38,"[43,1,372,287,553,526,79,260]",2026-01-13T04:42:48+00:00
484,2025-12-17T10:11:39+00:00,"{""15"":158,""17"":72,""20"":25,""21"":73,""6"":148,""7"":63,""9"":27}","{""AquaLeaf"":91,""Smarton"":74,""Volna"":112}",51925.65,"[666,104,188,929,934,465]",2025-12-15T11:06:13+00:00
485,2025-12-26T03:07:19+00:00,"{""14"":133,""15"":121,""2"":143,""5"":84,""6"":72,""7"":43,""9"":72}","{""AquaLeaf"":92,""CleverBee"":60,""Optima"":57,""TrueSound"":56}",31290.05,"[151,362,1127,142,985,255,1044,780]",2026-02-18T14:56:10+00:00
486,2026-01-04T00:01:39+00:00,"{""12"":47,""17"":11,""20"":55,""21"":40,""5"":122,""6"":93}","{""AquaLeaf"":106,""Futura"":77,""Orion"":43,""Smarton"":113,""TrueSound"":27}",59866.92,"[129,782,1116,164,1024,660,253,1086]",2026-02-13T14:05:20+00:00
487,2026-02-03T22:55:44+00:00,"{""1"":123,""14"":48,""2"":102,""24"":141,""8"":5,""9"":123}","{""NordLine"":30,""Optima"":89,""UrbanFit"":15,""Volna"":56}",27929.33,"[384,191,106,872,156,759,799,1196,514,465,939,481]",2026-02-24T14:22:43+00:00
488,2026-01-26T03:28:35+00:00,"{""11"":88,""16"":64,""18"":64,""20"":56}","{""AquaLeaf"":73,""CleverBee"":70,""NordLine"":25,""Optima"":37}",,"[273,739,82,1157,290,219,320,768,623]",2026-02-05T05:56:11+00:00
489,2026-02-01T10:55:27+00:00,"{""19"":71,""20"":129,""3"":89,""4"":8,""9"":62}","{""AquaLeaf"":8,""CleverBee"":24,""HomeArt"":98,""Lira"":6,""Vertex"":116}",31029.03,"[1087,58,1141,1122,289,518,589,280,877]",2026-02-23T02:31:39+00:00
490,2026-01-11T19:46:17+00:00,"{""13"":136,""4"":160,""6"":150}","{""AquaLeaf"":67,""CleverBee"":75,""Crafto"":101,""PixelWay"":45,""PrimeTech"":85}",32846.83,"[1121,234,570,112,1085,671]",2026-01-14T05:39:09+00:00
491,2025-12-14T10:19:14+00:00,"{""2"":152,""21"":78,""24"":146,""7"":158}","{""AquaLeaf"":15,""CleverBee"":47,""HomeArt"":103,""Terra"":98}",54865.91,"[30,583,880,1091,1163,1164,618,526]",2026-02-17T16:50:31+00:00
492,2026-01-10T02:27:47+00:00,"{""11"":107,""12"":120,""16"":32,""23"":139,""5"":22}","{""Brisk"":13,""CleverBee"":107,""Vertex"":80}",32270.81,"[878,592,67,817,685,460,942,421,1092,123,758]",2026-01-03T23:06:09+00:00
493,2026-02-13T00:43:54+00:00,"{""10"":117,""15"":25,""22"":34,""4"":96,""6"":120,""8"":148}","{""Aster"":27,""Crafto"":7}",51208.95,"[180,426,130,943,796,148,469,391]",2026-02-14T07:33:19+00:00
494,2026-01-01T23:04:14+00:00,"{""1"":156,""13"":5,""16"":127,""17"":63,""2"":142,""9"":81}","{""Brisk"":115,""Crafto"":83,""Lira"":94,""Rivex"":78,""TrueSound"":39,""Volna"":92}",,"[223,727,348,560,912,386,638,1064,896,709,599,635]",2026-02-07T19:18:48+00:00
495,2026-02-06T10:18:32+00:00,"{""11"":27,""19"":20,""2"":100,""20"":29,""22"":117,""24"":122}","{""Brisk"":23,""Futura"":105,""MobiPro"":73,""UrbanFit"":53,""Volna"":69}",,"[496,304,623,72,334,557,467,641,685]",2026-01-31T00:26:45+00:00
496,2026-02-16T03:17:08+00:00,"{""13"":51,""14"":144,""19"":17}","{""CleverBee"":100,""Crafto"":93,""Futura"":62,""SilverBox"":29,""Vertex"":6}",61598.58,"[1049,187,251,46,667,1055,1111]",2026-02-18T07:03:41+00:00
497,2026-01-22T19:19:35+00:00,"{""13"":62,""18"":121,""19"":69,""20"":138,""3"":54,""4"":105,""9"":69}","{""Crafto"":51,""Lira"":58,""Volna"":46}",32298.37,"[333,20,100,1121,125,172,409,704,1065,570]",2026-01-27T11:48:11+00:00
498,2026-02-10T00:18:18+00:00,"{""13"":83,""17"":63,""7"":155}","{""CleverBee"":65,""Futura"":57,""Lira"":4,""SilverBox"":29,""Terra"":19}",8726.58,"[36,936,298,1138,690,889,529,674,243,1162,408,991]",2026-02-28T19:37:05+00:00
499,2026-01-12T19:42:43+00:00,"{""1"":104,""15"":113,""18"":134,""2"":86,""21"":138,""24"":50}","{""Optima"":100,""PrimeTech"":52,""Vertex"":109}",,"[716,195,1133,122,743,855,469,953]",2026-02-16T19:40:37+00:00
500,2026-02-18T18:37:28+00:00,"{""15"":149,""17"":19,""20"":48,""6"":110,""7"":33}","{""AquaLeaf"":57,""HomeArt"":25,""Neonix"":36,""Smarton"":56,""Vertex"":14}",27530.86,"[1194,1164,548,339,799,734,1198,917]",2026-03-01T04:34:42+00:00
501,2026-02-28T06:21:43+00:00,"{""1"":68,""4"":47,""7"":62}","{""Brisk"":61,""NordLine"":113,""Volna"":85}",16102.70,"[155,658,639,749,321,818,1069]",2026-02-25T23:34:04+00:00
502,2026-01-21T00:39:47+00:00,"{""13"":134,""16"":146,""17"":85,""24"":17,""4"":111,""7"":155}","{""HomeArt"":58,""NordLine"":48,""Optima"":58,""Rivex"":6,""UrbanFit"":24}",45256.09,"[824,883,238,1056,63,87,1016,444,865,1138,828]",2026-02-27T22:15:13+00:00
503,2025-12-04T09:23:35+00:00,"{""20"":61,""23"":102,""6"":24}","{""Foxly"":33,""Lira"":18,""MobiPro"":82,""Neonix"":90,""Rivex"":88,""Vertex"":107}",,"[142,737,166,519,345,203,190,937,1130,46,281,730]",2026-01-25T21:15:23+00:00
504,2026-01-05T12:06:52+00:00,"{""10"":150,""15"":144,""17"":150,""9"":31}","{""AquaLeaf"":50,""Brisk"":91,""MobiPro"":52,""Orion"":74,""Volna"":53}",43270.41,"[979,165,185,325,246,383,1137,1072,468,472,292]",2026-02-13T07:17:17+00:00
505,2026-01-26T08:32:45+00:00,"{""16"":95,""20"":5,""3"":122,""8"":129}","{""CleverBee"":83,""Rivex"":87,""Vertex"":59}",,"[785,120,180,1132,1053,582,536,721,838,1023]",2026-02-28T11:03:16+00:00
506,2026-02-15T00:47:31+00:00,"{""13"":70,""16"":80,""2"":82,""21"":157,""23"":6}","{""HomeArt"":117,""TrueSound"":9,""Vertex"":108}",3943.31,"[719,757,108,1030,932,646,652,649,820,94,504]",
507,2025-12-14T01:27:52+00:00,"{""12"":103,""16"":122,""18"":19,""20"":56,""5"":73,""6"":132,""9"":94}","{""AquaLeaf"":16,""Crafto"":22,""HomeArt"":96,""PrimeTech"":64,""Terra"":71}",39165.84,"[432,11,377,33,450,590,580,97,631,627,781]",2025-12-23T19:44:57+00:00
508,2026-01-03T19:07:54+00:00,"{""1"":59,""11"":137,""15"":19,""16"":70,""24"":123,""4"":54,""7"":66}","{""Orion"":111,""PrimeTech"":99,""Terra"":71,""TrueSound"":73}",46679.70,"[961,441,448,893,1137,284]",2026-02-16T06:16:16+00:00
509,2026-01-14T13:56:36+00:00,"{""17"":138,""23"":147,""3"":64,""7"":134}","{""Foxly"":94,""HomeArt"":105,""Lumen"":89,""SilverBox"":47,""UrbanFit"":17,""Volna"":89}",,"[820,542,864,312,285]",2026-02-06T09:49:39+00:00
510,2026-01-30T23:54:11+00:00,"{""1"":121,""16"":5,""20"":139,""4"":116,""6"":84,""9"":44}","{""Crafto"":67,""Foxly"":55,""MobiPro"":106,""Neonix"":30,""Smarton"":88,""UrbanFit"":61}",18373.03,"[111,779,572,292,749,800,1044,1058,454,318,713]",2026-02-17T13:20:36+00:00
511,2026-02-02T16:45:30+00:00,"{""1"":74,""11"":127,""15"":66,""18"":64,""3"":97,""7"":159}","{""HomeArt"":78,""Lira"":64,""Rivex"":61,""UrbanFit"":49}",28998.17,"[1131,995,913,69,855,1197,1116,276,719,412,256,145]",2026-02-09T18:49:17+00:00
512,2025-12-20T08:34:17+00:00,"{""14"":94,""7"":118,""9"":131}","{""Lira"":35,""Smarton"":89,""Vertex"":19}",45608.45,"[41,1127,88,229,214,1069,230,1145,992,223,1105]",2026-01-10T09:53:41+00:00
513,2026-01-03T02:59:41+00:00,"{""1"":56,""12"":66,""23"":13,""24"":45,""5"":156}","{""CleverBee"":52,""Crafto"":80,""MobiPro"":98,""Orion"":13,""TrueSound"":34,""Volna"":83}",27912.66,"[762,720,1003,912,558,1043,362,1046]",2026-01-11T05:40:20+00:00
514,2025-12-24T09:59:48+00:00,"{""10"":27,""12"":50,""16"":70,""20"":35,""6"":65,""8"":41}","{""Brisk"":18,""CleverBee"":75,""Crafto"":37,""HomeArt"":109,""Optima"":21,""Vertex"":34}",56020.08,"[99,1100,1137,29,1057,728,474,796]",2026-01-24T12:13:25+00:00
515,2025-12-13T07:31:17+00:00,"{""12"":137,""13"":109,""22"":11,""6"":62,""8"":110}","{""Aster"":83,""Crafto"":5,""Lira"":46,""PrimeTech"":51}",35643.36,"[544,634,259,268,397,17]",2025-12-24T21:58:07+00:00
516,2026-01-17T13:00:42+00:00,"{""18"":117,""2"":57,""20"":83,""21"":14}","{""CleverBee"":24,""HomeArt"":8,""TrueSound"":96}",34786.42,"[281,657,582,538,445,186,704,296]",2026-02-17T07:50:37+00:00
